collocate,window_freq,pmi,t_score,global_freq
economist,1,8.220899795532315,0.9966528799368881,1
goeth,1,8.220899795532315,0.9966528799368881,1
kant,1,8.220899795532315,0.9966528799368881,1
jubilé,1,8.220899795532315,0.9966528799368881,1
simpática,1,8.220899795532315,0.9966528799368881,1
atraent,1,8.220899795532315,0.9966528799368881,1
fria,1,8.220899795532315,0.9966528799368881,1
zappa,1,8.220899795532315,0.9966528799368881,1
spiegelman,1,8.220899795532315,0.9966528799368881,1
dao,1,8.220899795532315,0.9966528799368881,1
jing,1,8.220899795532315,0.9966528799368881,1
intellectually,1,8.220899795532315,0.9966528799368881,1
adorateur,1,8.220899795532315,0.9966528799368881,1
boulgakov,1,8.220899795532315,0.9966528799368881,1
jung,1,8.220899795532315,0.9966528799368881,1
ratsastaja,1,8.220899795532315,0.9966528799368881,1
kirjoittanut,1,8.220899795532315,0.9966528799368881,1
julkaistu,1,8.220899795532315,0.9966528799368881,1
kokoelmassa,1,8.220899795532315,0.9966528799368881,1
tapahtuu,1,8.220899795532315,0.9966528799368881,1
ihmeellisiä,1,8.220899795532315,0.9966528799368881,1
tunnettu,1,8.220899795532315,0.9966528799368881,1
absurdeista,1,8.220899795532315,0.9966528799368881,1
teksteistään,1,8.220899795532315,0.9966528799368881,1
jopa,1,8.220899795532315,0.9966528799368881,1
kuolema,1,8.220899795532315,0.9966528799368881,1
itse,1,8.220899795532315,0.9966528799368881,1
kokenut,1,8.220899795532315,0.9966528799368881,1
zork,1,8.220899795532315,0.9966528799368881,1
strap,1,8.220899795532315,0.9966528799368881,1
liberated,1,8.220899795532315,0.9966528799368881,1
feeblefil,1,8.220899795532315,0.9966528799368881,1
scp,1,8.220899795532315,0.9966528799368881,1
remedy,1,8.220899795532315,0.9966528799368881,1
loki,1,8.220899795532315,0.9966528799368881,1
hegel,1,8.220899795532315,0.9966528799368881,1
restant,1,8.220899795532315,0.9966528799368881,1
masalsı,1,8.220899795532315,0.9966528799368881,1
görünüşün,1,8.220899795532315,0.9966528799368881,1
ardında,1,8.220899795532315,0.9966528799368881,1
karışımı,1,8.220899795532315,0.9966528799368881,1
nudo,1,8.220899795532315,0.9966528799368881,1
refuge,1,7.635937294811159,0.9933057598737762,2
socio,1,7.635937294811159,0.9933057598737762,2
titular,1,7.635937294811159,0.9933057598737762,2
collected,1,7.635937294811159,0.9933057598737762,2
significa,1,7.635937294811159,0.9933057598737762,2
schriftsteller,1,7.635937294811159,0.9933057598737762,2
apartado,1,7.635937294811159,0.9933057598737762,2
08,1,7.635937294811159,0.9933057598737762,2
relato,1,7.635937294811159,0.9933057598737762,2
aproximación,1,7.635937294811159,0.9933057598737762,2
mundial,1,7.635937294811159,0.9933057598737762,2
superbly,1,7.635937294811159,0.9933057598737762,2
birey,1,7.635937294811159,0.9933057598737762,2
aldığı,1,7.635937294811159,0.9933057598737762,2
bireyin,1,7.635937294811159,0.9933057598737762,2
yabancılaşmasıdır,1,7.635937294811159,0.9933057598737762,2
bilerek,1,7.635937294811159,0.9933057598737762,2
ispirato,1,7.635937294811159,0.9933057598737762,2
conhecia,1,7.635937294811159,0.9933057598737762,2
tendo,1,7.635937294811159,0.9933057598737762,2
hardship,1,7.635937294811159,0.9933057598737762,2
baseia,1,7.635937294811159,0.9933057598737762,2
fiel,1,7.635937294811159,0.9933057598737762,2
tornar,1,7.635937294811159,0.9933057598737762,2
definition,1,7.635937294811159,0.9933057598737762,2
semelhant,1,7.635937294811159,0.9933057598737762,2
admirer,1,7.635937294811159,0.9933057598737762,2
basado,1,7.635937294811159,0.9933057598737762,2
metamorphos,1,7.635937294811159,0.9933057598737762,2
tratti,1,7.635937294811159,0.9933057598737762,2
stein,1,7.635937294811159,0.9933057598737762,2
gate,1,7.635937294811159,0.9933057598737762,2
danganronpa,1,7.635937294811159,0.9933057598737762,2
parabel,1,7.635937294811159,0.9933057598737762,2
register,1,7.635937294811159,0.9933057598737762,2
liest,1,7.635937294811159,0.9933057598737762,2
lmao,1,7.635937294811159,0.9933057598737762,2
убить,1,7.635937294811159,0.9933057598737762,2
kobo,1,7.635937294811159,0.9933057598737762,2
abe,1,7.635937294811159,0.9933057598737762,2
coach,1,7.635937294811159,0.9933057598737762,2
gri,1,7.635937294811159,0.9933057598737762,2
shelley,1,7.635937294811159,0.9933057598737762,2
covid,1,7.635937294811159,0.9933057598737762,2
genius,1,7.635937294811159,0.9933057598737762,2
familier,1,7.635937294811159,0.9933057598737762,2
inspira,1,7.635937294811159,0.9933057598737762,2
coolest,1,7.635937294811159,0.9933057598737762,2
apertur,1,7.635937294811159,0.9933057598737762,2
matrix,1,7.635937294811159,0.9933057598737762,2
directed,1,7.635937294811159,0.9933057598737762,2
filter,1,7.635937294811159,0.9933057598737762,2
yaptığı,1,7.635937294811159,0.9933057598737762,2
surpass,1,7.635937294811159,0.9933057598737762,2
faulkner,1,7.635937294811159,0.9933057598737762,2
vanishing,1,7.635937294811159,0.9933057598737762,2
ethan,1,7.635937294811159,0.9933057598737762,2
carter,1,7.635937294811159,0.9933057598737762,2
oxenfre,1,7.635937294811159,0.9933057598737762,2
solltet,1,7.635937294811159,0.9933057598737762,2
vaut,1,7.635937294811159,0.9933057598737762,2
esempio,1,7.635937294811159,0.9933057598737762,2
raw,1,7.635937294811159,0.9933057598737762,2
pd,1,7.635937294811159,0.9933057598737762,2
делает,1,7.635937294811159,0.9933057598737762,2
變形記,1,7.635937294811159,0.9933057598737762,2
kämpf,1,7.635937294811159,0.9933057598737762,2
alemão,1,7.635937294811159,0.9933057598737762,2
contrived,1,7.635937294811159,0.9933057598737762,2
embody,1,7.635937294811159,0.9933057598737762,2
therein,1,7.635937294811159,0.9933057598737762,2
simplesment,1,7.635937294811159,0.9933057598737762,2
spec,1,7.635937294811159,0.9933057598737762,2
escrito,1,7.635937294811159,0.9933057598737762,2
nacht,1,7.635937294811159,0.9933057598737762,2
principio,1,7.635937294811159,0.9933057598737762,2
ez,1,7.635937294811159,0.9933057598737762,2
simil,1,7.635937294811159,0.9933057598737762,2
struttura,1,7.635937294811159,0.9933057598737762,2
formul,1,7.635937294811159,0.9933057598737762,2
maîtr,1,7.635937294811159,0.9933057598737762,2
crushing,1,7.635937294811159,0.9933057598737762,2
torn,1,7.635937294811159,0.9933057598737762,2
encontrei,1,7.635937294811159,0.9933057598737762,2
lendo,1,7.635937294811159,0.9933057598737762,2
alptraum,1,7.635937294811159,0.9933057598737762,2
beschreib,1,7.635937294811159,0.9933057598737762,2
charl,1,7.635937294811159,0.9933057598737762,2
moich,1,7.635937294811159,0.9933057598737762,2
lava,1,7.635937294811159,0.9933057598737762,2
sunset,1,7.635937294811159,0.9933057598737762,2
irreparabl,1,7.635937294811159,0.9933057598737762,2
psichedelica,1,7.635937294811159,0.9933057598737762,2
merita,1,7.635937294811159,0.9933057598737762,2
всеми,1,7.635937294811159,0.9933057598737762,2
игрой,1,7.635937294811159,0.9933057598737762,2
прямо,1,7.635937294811159,0.9933057598737762,2
интересно,1,7.635937294811159,0.9933057598737762,2
nb,1,7.635937294811159,0.9933057598737762,2
осталось,1,7.635937294811159,0.9933057598737762,2
сожалению,1,7.635937294811159,0.9933057598737762,2
созданная,1,7.635937294811159,0.9933057598737762,2
winzig,1,7.635937294811159,0.9933057598737762,2
möglichst,1,7.635937294811159,0.9933057598737762,2
tut,1,7.635937294811159,0.9933057598737762,2
vielmehr,1,7.635937294811159,0.9933057598737762,2
valorar,1,7.635937294811159,0.9933057598737762,2
genti,1,7.635937294811159,0.9933057598737762,2
l'altro,1,7.635937294811159,0.9933057598737762,2
assolutament,1,7.635937294811159,0.9933057598737762,2
nemmeno,1,7.635937294811159,0.9933057598737762,2
juxtaposition,1,7.635937294811159,0.9933057598737762,2
tm,1,7.635937294811159,0.9933057598737762,2
ilgimi,1,7.635937294811159,0.9933057598737762,2
entdeckt,1,7.635937294811159,0.9933057598737762,2
offenkundig,1,7.635937294811159,0.9933057598737762,2
analisi,1,7.635937294811159,0.9933057598737762,2
figura,1,7.635937294811159,0.9933057598737762,2
gastar,1,7.635937294811159,0.9933057598737762,2
duda,1,7.635937294811159,0.9933057598737762,2
preciso,1,7.635937294811159,0.9933057598737762,2
asteroid,1,7.635937294811159,0.9933057598737762,2
которого,1,7.635937294811159,0.9933057598737762,2
проблема,1,7.635937294811159,0.9933057598737762,2
etmelerini,1,7.635937294811159,0.9933057598737762,2
işi,1,7.635937294811159,0.9933057598737762,2
libri,1,7.635937294811159,0.9933057598737762,2
принципе,1,7.635937294811159,0.9933057598737762,2
verwirrt,1,7.635937294811159,0.9933057598737762,2
hubiera,1,7.635937294811159,0.9933057598737762,2
видим,1,7.635937294811159,0.9933057598737762,2
conhec,1,7.635937294811159,0.9933057598737762,2
reviewing,1,7.635937294811159,0.9933057598737762,2
genomm,1,7.635937294811159,0.9933057598737762,2
necesario,1,7.635937294811159,0.9933057598737762,2
pasarlo,1,7.635937294811159,0.9933057598737762,2
entranc,1,7.635937294811159,0.9933057598737762,2
mantem,1,7.635937294811159,0.9933057598737762,2
wahrscheinlich,1,7.635937294811159,0.9933057598737762,2
llev,1,7.635937294811159,0.9933057598737762,2
designt,1,7.635937294811159,0.9933057598737762,2
beyin,1,7.635937294811159,0.9933057598737762,2
относится,1,7.635937294811159,0.9933057598737762,2
desarrollo,1,7.635937294811159,0.9933057598737762,2
stev,1,7.635937294811159,0.9933057598737762,2
crumb,1,7.635937294811159,0.9933057598737762,2
befasst,1,7.635937294811159,0.9933057598737762,2
erklärt,1,7.635937294811159,0.9933057598737762,2
qualität,1,7.635937294811159,0.9933057598737762,2
umstand,1,7.635937294811159,0.9933057598737762,2
kontext,1,7.635937294811159,0.9933057598737762,2
hitap,1,7.635937294811159,0.9933057598737762,2
şayet,1,7.635937294811159,0.9933057598737762,2
leitura,1,7.635937294811159,0.9933057598737762,2
às,1,7.635937294811159,0.9933057598737762,2
ahí,1,7.635937294811159,0.9933057598737762,2
founded,1,7.635937294811159,0.9933057598737762,2
punta,1,7.635937294811159,0.9933057598737762,2
insulto,1,7.635937294811159,0.9933057598737762,2
gast,1,7.635937294811159,0.9933057598737762,2
durchdacht,1,7.635937294811159,0.9933057598737762,2
rimandi,1,7.635937294811159,0.9933057598737762,2
suoi,1,7.635937294811159,0.9933057598737762,2
gostei,1,7.635937294811159,0.9933057598737762,2
03,1,7.635937294811159,0.9933057598737762,2
conosc,1,7.635937294811159,0.9933057598737762,2
veder,1,7.635937294811159,0.9933057598737762,2
ausmacht,1,7.635937294811159,0.9933057598737762,2
algorithm,1,7.635937294811159,0.9933057598737762,2
traitement,1,7.635937294811159,0.9933057598737762,2
admin,1,7.635937294811159,0.9933057598737762,2
philip,1,7.635937294811159,0.9933057598737762,2
schiel,1,7.635937294811159,0.9933057598737762,2
somm,1,7.635937294811159,0.9933057598737762,2
baroqu,1,7.635937294811159,0.9933057598737762,2
cityscap,1,7.635937294811159,0.9933057598737762,2
mindf,1,7.635937294811159,0.9933057598737762,2
wallpaper,1,7.635937294811159,0.9933057598737762,2
winning,1,7.635937294811159,0.9933057598737762,2
participation,1,7.635937294811159,0.9933057598737762,2
dostoevsky,1,7.635937294811159,0.9933057598737762,2
russia,1,7.635937294811159,0.9933057598737762,2
мистификациями,1,7.635937294811159,0.9933057598737762,2
идеальные,1,7.635937294811159,0.9933057598737762,2
istemez,1,7.635937294811159,0.9933057598737762,2
frankenstein,1,7.635937294811159,0.9933057598737762,2
intermittent,1,7.635937294811159,0.9933057598737762,2
recours,1,7.635937294811159,0.9933057598737762,2
overwrought,1,7.635937294811159,0.9933057598737762,2
fluff,1,7.635937294811159,0.9933057598737762,2
samuel,1,7.635937294811159,0.9933057598737762,2
eraserhead,1,7.635937294811159,0.9933057598737762,2
kafkowski,1,7.635937294811159,0.9933057598737762,2
pourrai,1,7.635937294811159,0.9933057598737762,2
asprin,1,7.635937294811159,0.9933057598737762,2
wagner,1,7.635937294811159,0.9933057598737762,2
lê,1,7.635937294811159,0.9933057598737762,2
sacco,1,7.635937294811159,0.9933057598737762,2
escher,1,7.635937294811159,0.9933057598737762,2
unhappiness,1,7.635937294811159,0.9933057598737762,2
asioita,1,7.635937294811159,0.9933057598737762,2
tai,1,7.635937294811159,0.9933057598737762,2
absurdité,1,7.635937294811159,0.9933057598737762,2
borderland,1,7.635937294811159,0.9933057598737762,2
brutalist,1,7.635937294811159,0.9933057598737762,2
einstein,1,7.635937294811159,0.9933057598737762,2
marx,1,7.635937294811159,0.9933057598737762,2
spotlight,1,7.220899795532315,0.9899586398106642,3
fame,1,7.220899795532315,0.9899586398106642,3
signatur,1,7.220899795532315,0.9899586398106642,3
inexplicabl,1,7.220899795532315,0.9899586398106642,3
curioso,1,7.220899795532315,0.9899586398106642,3
temática,1,7.220899795532315,0.9899586398106642,3
atenção,1,7.220899795532315,0.9899586398106642,3
proprio,1,7.220899795532315,0.9899586398106642,3
riferimenti,1,7.220899795532315,0.9899586398106642,3
borrowed,1,7.220899795532315,0.9899586398106642,3
industria,1,7.220899795532315,0.9899586398106642,3
sensación,1,7.220899795532315,0.9899586398106642,3
controlar,1,7.220899795532315,0.9899586398106642,3
düşük,1,7.220899795532315,0.9899586398106642,3
anne,1,7.220899795532315,0.9899586398106642,3
bell,1,7.220899795532315,0.9899586398106642,3
dealt,1,7.220899795532315,0.9899586398106642,3
principalment,1,7.220899795532315,0.9899586398106642,3
dúvida,1,7.220899795532315,0.9899586398106642,3
visto,1,7.220899795532315,0.9899586398106642,3
livr,1,7.220899795532315,0.9899586398106642,3
basé,1,7.220899795532315,0.9899586398106642,3
decently,1,7.220899795532315,0.9899586398106642,3
ingeniou,1,7.220899795532315,0.9899586398106642,3
wanna,1,7.220899795532315,0.9899586398106642,3
obsessed,1,7.220899795532315,0.9899586398106642,3
stayed,1,7.220899795532315,0.9899586398106642,3
ray,1,7.220899795532315,0.9899586398106642,3
illness,1,7.220899795532315,0.9899586398106642,3
mary,1,7.220899795532315,0.9899586398106642,3
théory,1,7.220899795532315,0.9899586398106642,3
talvez,1,7.220899795532315,0.9899586398106642,3
crossover,1,7.220899795532315,0.9899586398106642,3
lire,1,7.220899795532315,0.9899586398106642,3
gilliam,1,7.220899795532315,0.9899586398106642,3
manual,1,7.220899795532315,0.9899586398106642,3
sensibility,1,7.220899795532315,0.9899586398106642,3
robotic,1,7.220899795532315,0.9899586398106642,3
intention,1,7.220899795532315,0.9899586398106642,3
citazioni,1,7.220899795532315,0.9899586398106642,3
ghost,1,7.220899795532315,0.9899586398106642,3
estranho,1,7.220899795532315,0.9899586398106642,3
crisi,1,7.220899795532315,0.9899586398106642,3
fazendo,1,7.220899795532315,0.9899586398106642,3
estan,1,7.220899795532315,0.9899586398106642,3
alta,1,7.220899795532315,0.9899586398106642,3
dibujo,1,7.220899795532315,0.9899586398106642,3
digno,1,7.220899795532315,0.9899586398106642,3
mythology,1,7.220899795532315,0.9899586398106642,3
occhio,1,7.220899795532315,0.9899586398106642,3
tę,1,7.220899795532315,0.9899586398106642,3
potato,1,7.220899795532315,0.9899586398106642,3
böcek,1,7.220899795532315,0.9899586398106642,3
başlar,1,7.220899795532315,0.9899586398106642,3
всем,1,7.220899795532315,0.9899586398106642,3
gesamtwertung,1,7.220899795532315,0.9899586398106642,3
rudimentary,1,7.220899795532315,0.9899586398106642,3
cite,1,7.220899795532315,0.9899586398106642,3
saisir,1,7.220899795532315,0.9899586398106642,3
d'oeuvr,1,7.220899795532315,0.9899586398106642,3
zdaniem,1,7.220899795532315,0.9899586398106642,3
zagadki,1,7.220899795532315,0.9899586398106642,3
gdyby,1,7.220899795532315,0.9899586398106642,3
nulla,1,7.220899795532315,0.9899586398106642,3
wikipedia,1,7.220899795532315,0.9899586398106642,3
oltr,1,7.220899795532315,0.9899586398106642,3
titel,1,7.220899795532315,0.9899586398106642,3
aspecto,1,7.220899795532315,0.9899586398106642,3
absolutament,1,7.220899795532315,0.9899586398106642,3
которая,1,7.220899795532315,0.9899586398106642,3
визуальный,1,7.220899795532315,0.9899586398106642,3
нельзя,1,7.220899795532315,0.9899586398106642,3
потому,1,7.220899795532315,0.9899586398106642,3
рекомендую,1,7.220899795532315,0.9899586398106642,3
besitz,1,7.220899795532315,0.9899586398106642,3
deshalb,1,7.220899795532315,0.9899586398106642,3
merkwürdig,1,7.220899795532315,0.9899586398106642,3
szen,1,7.220899795532315,0.9899586398106642,3
novelist,1,7.220899795532315,0.9899586398106642,3
haus,1,7.220899795532315,0.9899586398106642,3
liebt,1,7.220899795532315,0.9899586398106642,3
абсурд,1,7.220899795532315,0.9899586398106642,3
desteği,1,7.220899795532315,0.9899586398106642,3
erwartet,1,7.220899795532315,0.9899586398106642,3
biographi,1,7.220899795532315,0.9899586398106642,3
fällt,1,7.220899795532315,0.9899586398106642,3
liebevoll,1,7.220899795532315,0.9899586398106642,3
außer,1,7.220899795532315,0.9899586398106642,3
absurdism,1,7.220899795532315,0.9899586398106642,3
overlook,1,7.220899795532315,0.9899586398106642,3
interesant,1,7.220899795532315,0.9899586398106642,3
pratica,1,7.220899795532315,0.9899586398106642,3
cidd,1,7.220899795532315,0.9899586398106642,3
okumuş,1,7.220899795532315,0.9899586398106642,3
großer,1,7.220899795532315,0.9899586398106642,3
короткая,1,7.220899795532315,0.9899586398106642,3
возможность,1,7.220899795532315,0.9899586398106642,3
жанру,1,7.220899795532315,0.9899586398106642,3
motivo,1,7.220899795532315,0.9899586398106642,3
beispiel,1,7.220899795532315,0.9899586398106642,3
darin,1,7.220899795532315,0.9899586398106642,3
setz,1,7.220899795532315,0.9899586398106642,3
inwiefern,1,7.220899795532315,0.9899586398106642,3
neb,1,7.220899795532315,0.9899586398106642,3
lustig,1,7.220899795532315,0.9899586398106642,3
tatmin,1,7.220899795532315,0.9899586398106642,3
kapı,1,7.220899795532315,0.9899586398106642,3
isteyenler,1,7.220899795532315,0.9899586398106642,3
seviyorsanız,1,7.220899795532315,0.9899586398106642,3
executabl,1,7.220899795532315,0.9899586398106642,3
erkenn,1,7.220899795532315,0.9899586398106642,3
uniquement,1,7.220899795532315,0.9899586398106642,3
ficar,1,7.220899795532315,0.9899586398106642,3
tane,1,7.220899795532315,0.9899586398106642,3
2013,1,7.220899795532315,0.9899586398106642,3
jednotlivých,1,7.220899795532315,0.9899586398106642,3
potrebb,1,7.220899795532315,0.9899586398106642,3
größt,1,7.220899795532315,0.9899586398106642,3
invec,1,7.220899795532315,0.9899586398106642,3
ironic,1,7.220899795532315,0.9899586398106642,3
culturally,1,7.220899795532315,0.9899586398106642,3
творения,1,7.220899795532315,0.9899586398106642,3
nicola,1,7.220899795532315,0.9899586398106642,3
tesla,1,7.220899795532315,0.9899586398106642,3
yesterday,1,7.220899795532315,0.9899586398106642,3
reviewed,1,7.220899795532315,0.9899586398106642,3
tolstoy,1,7.220899795532315,0.9899586398106642,3
путь,1,7.220899795532315,0.9899586398106642,3
bewertung,1,7.220899795532315,0.9899586398106642,3
dose,1,7.220899795532315,0.9899586398106642,3
mahdollisesti,1,7.220899795532315,0.9899586398106642,3
ministèr,1,7.220899795532315,0.9899586398106642,3
lancer,1,7.220899795532315,0.9899586398106642,3
chandler,1,7.220899795532315,0.9899586398106642,3
questi,1,7.220899795532315,0.9899586398106642,3
alcuni,1,7.220899795532315,0.9899586398106642,3
historical,1,6.898971700644952,0.9866115197475523,4
subgenr,1,6.898971700644952,0.9866115197475523,4
hated,1,6.898971700644952,0.9866115197475523,4
gregorio,1,6.898971700644952,0.9866115197475523,4
hey,1,6.898971700644952,0.9866115197475523,4
puesto,1,6.898971700644952,0.9866115197475523,4
themed,1,6.898971700644952,0.9866115197475523,4
oynayın,1,6.898971700644952,0.9866115197475523,4
ovviament,1,6.898971700644952,0.9866115197475523,4
lieux,1,6.898971700644952,0.9866115197475523,4
nail,1,6.898971700644952,0.9866115197475523,4
acabei,1,6.898971700644952,0.9866115197475523,4
leut,1,6.898971700644952,0.9866115197475523,4
jugar,1,6.898971700644952,0.9866115197475523,4
acid,1,6.898971700644952,0.9866115197475523,4
alexander,1,6.898971700644952,0.9866115197475523,4
fueled,1,6.898971700644952,0.9866115197475523,4
universo,1,6.898971700644952,0.9866115197475523,4
rein,1,6.898971700644952,0.9866115197475523,4
rev,1,6.898971700644952,0.9866115197475523,4
teacher,1,6.898971700644952,0.9866115197475523,4
gry,1,6.898971700644952,0.9866115197475523,4
it'd,1,6.898971700644952,0.9866115197475523,4
extinction,1,6.898971700644952,0.9866115197475523,4
внимание,1,6.898971700644952,0.9866115197475523,4
buch,1,6.898971700644952,0.9866115197475523,4
profonda,1,6.898971700644952,0.9866115197475523,4
debat,1,6.898971700644952,0.9866115197475523,4
lewi,1,6.898971700644952,0.9866115197475523,4
loosely,1,6.898971700644952,0.9866115197475523,4
gloomy,1,6.898971700644952,0.9866115197475523,4
futility,1,6.898971700644952,0.9866115197475523,4
shitty,1,6.898971700644952,0.9866115197475523,4
inferno,1,6.898971700644952,0.9866115197475523,4
stattdess,1,6.898971700644952,0.9866115197475523,4
sprinkled,1,6.898971700644952,0.9866115197475523,4
fras,1,6.898971700644952,0.9866115197475523,4
persino,1,6.898971700644952,0.9866115197475523,4
sach,1,6.898971700644952,0.9866115197475523,4
steampunk,1,6.898971700644952,0.9866115197475523,4
steph,1,6.898971700644952,0.9866115197475523,4
café,1,6.898971700644952,0.9866115197475523,4
grę,1,6.898971700644952,0.9866115197475523,4
recenzji,1,6.898971700644952,0.9866115197475523,4
назвать,1,6.898971700644952,0.9866115197475523,4
64,1,6.898971700644952,0.9866115197475523,4
erfüllt,1,6.898971700644952,0.9866115197475523,4
oeuvr,1,6.898971700644952,0.9866115197475523,4
absurda,1,6.898971700644952,0.9866115197475523,4
tamam,1,6.898971700644952,0.9866115197475523,4
quier,1,6.898971700644952,0.9866115197475523,4
insight,1,6.898971700644952,0.9866115197475523,4
passt,1,6.898971700644952,0.9866115197475523,4
beginn,1,6.898971700644952,0.9866115197475523,4
том,1,6.898971700644952,0.9866115197475523,4
birçok,1,6.898971700644952,0.9866115197475523,4
algum,1,6.898971700644952,0.9866115197475523,4
inn,1,6.898971700644952,0.9866115197475523,4
vintag,1,6.898971700644952,0.9866115197475523,4
zumindest,1,6.898971700644952,0.9866115197475523,4
wobei,1,6.898971700644952,0.9866115197475523,4
hintergrund,1,6.898971700644952,0.9866115197475523,4
kitaplarını,1,6.898971700644952,0.9866115197475523,4
göndermeler,1,6.898971700644952,0.9866115197475523,4
optik,1,6.898971700644952,0.9866115197475523,4
об,1,6.898971700644952,0.9866115197475523,4
asi,1,6.898971700644952,0.9866115197475523,4
corto,1,6.898971700644952,0.9866115197475523,4
grund,1,6.898971700644952,0.9866115197475523,4
philosophisch,1,6.898971700644952,0.9866115197475523,4
verbindung,1,6.898971700644952,0.9866115197475523,4
sehe,1,6.898971700644952,0.9866115197475523,4
scheinbar,1,6.898971700644952,0.9866115197475523,4
gefällt,1,6.898971700644952,0.9866115197475523,4
dick,1,6.898971700644952,0.9866115197475523,4
futuristic,1,6.898971700644952,0.9866115197475523,4
desktop,1,6.898971700644952,0.9866115197475523,4
ister,1,6.898971700644952,0.9866115197475523,4
geldi,1,6.898971700644952,0.9866115197475523,4
solely,1,6.898971700644952,0.9866115197475523,4
promising,1,6.898971700644952,0.9866115197475523,4
monty,1,6.898971700644952,0.9866115197475523,4
tarina,1,6.898971700644952,0.9866115197475523,4
olla,1,6.898971700644952,0.9866115197475523,4
notion,1,6.635937294811159,0.9832643996844405,5
serving,1,6.635937294811159,0.9832643996844405,5
practically,1,6.635937294811159,0.9832643996844405,5
trabalho,1,6.635937294811159,0.9832643996844405,5
treat,1,6.635937294811159,0.9832643996844405,5
amazed,1,6.635937294811159,0.9832643996844405,5
brev,1,6.635937294811159,0.9832643996844405,5
pata,1,6.635937294811159,0.9832643996844405,5
l'ambianc,1,6.635937294811159,0.9832643996844405,5
papel,1,6.635937294811159,0.9832643996844405,5
positivo,1,6.635937294811159,0.9832643996844405,5
kendin,1,6.635937294811159,0.9832643996844405,5
feedback,1,6.635937294811159,0.9832643996844405,5
idé,1,6.635937294811159,0.9832643996844405,5
measur,1,6.635937294811159,0.9832643996844405,5
losing,1,6.635937294811159,0.9832643996844405,5
dirty,1,6.635937294811159,0.9832643996844405,5
depressed,1,6.635937294811159,0.9832643996844405,5
ga,1,6.635937294811159,0.9832643996844405,5
milk,1,6.635937294811159,0.9832643996844405,5
uninteresting,1,6.635937294811159,0.9832643996844405,5
dali,1,6.635937294811159,0.9832643996844405,5
newer,1,6.635937294811159,0.9832643996844405,5
influenced,1,6.635937294811159,0.9832643996844405,5
travelling,1,6.635937294811159,0.9832643996844405,5
medio,1,6.635937294811159,0.9832643996844405,5
mecánica,1,6.635937294811159,0.9832643996844405,5
wtf,1,6.635937294811159,0.9832643996844405,5
ideia,1,6.635937294811159,0.9832643996844405,5
countdown,1,6.635937294811159,0.9832643996844405,5
también,1,6.635937294811159,0.9832643996844405,5
więcej,1,6.635937294811159,0.9832643996844405,5
esoteric,1,6.635937294811159,0.9832643996844405,5
contemporary,1,6.635937294811159,0.9832643996844405,5
итоге,1,6.635937294811159,0.9832643996844405,5
vaguely,1,6.635937294811159,0.9832643996844405,5
немного,1,6.635937294811159,0.9832643996844405,5
irgendetwa,1,6.635937294811159,0.9832643996844405,5
1924,1,6.635937294811159,0.9832643996844405,5
topic,1,6.635937294811159,0.9832643996844405,5
leer,1,6.635937294811159,0.9832643996844405,5
gestellt,1,6.635937294811159,0.9832643996844405,5
comprar,1,6.635937294811159,0.9832643996844405,5
lean,1,6.635937294811159,0.9832643996844405,5
dip,1,6.635937294811159,0.9832643996844405,5
porém,1,6.635937294811159,0.9832643996844405,5
будет,1,6.635937294811159,0.9832643996844405,5
bothered,1,6.635937294811159,0.9832643996844405,5
merkt,1,6.635937294811159,0.9832643996844405,5
thoroughly,1,6.635937294811159,0.9832643996844405,5
hoje,1,6.635937294811159,0.9832643996844405,5
mevcut,1,6.635937294811159,0.9832643996844405,5
creo,1,6.635937294811159,0.9832643996844405,5
quién,1,6.635937294811159,0.9832643996844405,5
elemento,1,6.635937294811159,0.9832643996844405,5
deni,1,6.635937294811159,0.9832643996844405,5
galanin,1,6.635937294811159,0.9832643996844405,5
geb,1,6.635937294811159,0.9832643996844405,5
beni,1,6.635937294811159,0.9832643996844405,5
brillianc,1,6.635937294811159,0.9832643996844405,5
overwhelming,1,6.635937294811159,0.9832643996844405,5
ignor,1,6.635937294811159,0.9832643996844405,5
partir,1,6.635937294811159,0.9832643996844405,5
которой,1,6.635937294811159,0.9832643996844405,5
faz,1,6.635937294811159,0.9832643996844405,5
variation,1,6.635937294811159,0.9832643996844405,5
peac,1,6.635937294811159,0.9832643996844405,5
rappell,1,6.635937294811159,0.9832643996844405,5
magnifiqu,1,6.635937294811159,0.9832643996844405,5
wit,1,6.635937294811159,0.9832643996844405,5
такой,1,6.635937294811159,0.9832643996844405,5
healthy,1,6.635937294811159,0.9832643996844405,5
guilt,1,6.635937294811159,0.9832643996844405,5
competent,1,6.635937294811159,0.9832643996844405,5
orwellian,1,6.635937294811159,0.9832643996844405,5
paying,1,6.413544873474711,0.9799172796213286,6
excelent,1,6.413544873474711,0.9799172796213286,6
painted,1,6.413544873474711,0.9799172796213286,6
assum,1,6.413544873474711,0.9799172796213286,6
whom,1,6.413544873474711,0.9799172796213286,6
importantly,1,6.413544873474711,0.9799172796213286,6
involving,1,6.413544873474711,0.9799172796213286,6
emphasi,1,6.413544873474711,0.9799172796213286,6
watched,1,6.413544873474711,0.9799172796213286,6
2014,1,6.413544873474711,0.9799172796213286,6
akin,1,6.413544873474711,0.9799172796213286,6
gateway,1,6.413544873474711,0.9799172796213286,6
